DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_Morphology(M07, Ch07)
8531	13.0760744329512
8542	9.02148100943964
8548	12.7416486671566
8550	13.0164031741628
8557	13.874373164752
8559	10.1020973486786
8562	12.2604433581164
8573	10.4938225349106
8578	10.2757452897457
8583	10.2688557513984
8590	10.7536264230062
8596	14.0668709295802
8602	10.6011790127999
8622	10.69423189833
8646	11.3865367912759
8687	10.5140353739325
8688	11.5837209148678
8697	11.0650140735236
8700	11.7354659324245
8702	15.7968346780524
8708	11.9624323482214
8715	11.4670517883284
8716	11.0777986116683
8718	10.2963862451754
8721	11.5714953484907
8736	10.9039426827971
8752	11.7294338241193
8758	15.0629723220017
8761	10.4329490578589
8764	12.5288061571155
8773	8.89507923160032
8775	12.8026005850755
8794	15.4434337549315
8796	12.6300734132155
8799	12.6244687653188
8800	10.6345056558798
8812	12.5344535796052
8822	12.0977383204433
8823	10.3921686448819
8824	13.8130270728167
8839	11.7776041862516
8850	10.3580623216968
8851	11.5040224972146
8874	11.3989607303685
8899	10.5140353739325
8912	10.3169859048049
8913	10.8061474994187
8925	12.5005307742938
8926	12.5288061571155
8927	13.1838757165759
8942	12.2835110047733
8960	12.7860061509007
8971	12.9509936990152
8999	9.82508020276678
9004	10.1300810514521
9008	13.1731352865108
9012	10.8453713942587
9013	14.4000078634877
9018	9.42809041582063
9025	11.6203204402356
9035	10.3921686448819
9051	11.1033235271016
9054	12.1967823770803
9073	12.4892026969563
9074	11.0458095220391
9076	10.6677281849722
9085	11.8315614235117
9088	13.386306658104
9089	13.3704366979801
9094	11.6689412402057
9100	10.7930411907761
9104	12.7416486671566
9117	11.6081334201651
9119	11.0394005806686
9141	10.9363467443765
9170	15.7564621820826
9179	11.7233986120789
9196	12.2835110047733
9205	10.6478071065522
9227	12.6804037701302
9230	9.86820439041531
9233	11.3242126407119
9240	10.5945011040977
9242	19.1429974779713
9253	13.1354746225556
9254	12.0977383204433
9258	14.1521406731775
9259	12.7082789494503
9260	15.5393708139584
9261	13.4548601836632
9263	15.2451075766873
9265	11.8614316084459
9290	12.9236420450437
9292	10.9879944779223
9305	10.7074591537237
9306	13.8232703275227
9307	12.9181647648464
9311	11.33670488129
9314	9.86103012237109
9317	11.0714081879397
9318	15.1145660260926
9319	10.6345056558798
9332	11.2803808541709
9333	11.9801676171864
9345	12.3524554807865
9347	10.6544516046133
9348	14.3260980109022
9359	11.4423382859186
9360	11.5592568518369
9370	13.2374471510613
9371	10.405779873564
9380	14.1321234910609
9394	13.1570082019664
9400	12.7305351467976
9407	11.4113711431137
9408	11.650732218074
9411	11.3678754237093
9416	10.6610919615088
9429	10.7272694558666
9433	13.2694861986949
9436	12.4039123567982
9437	11.33670488129
9447	12.3352554880191
9464	16.9090653123745
9467	10.2757452897457
9472	13.0544073518973
9512	12.8632636886872
9514	17.3633579579346
9515	11.5101727368933
9517	11.5347409030255
9520	9.96810199209663
9522	11.1033235271016
9524	12.0037738816878
9548	11.2615435782596
9562	13.8998541286699
9570	10.4465071520237
9579	14.7159950242632
9583	11.5653777190129
9597	10.3921686448819
9598	13.1031079007841
9608	12.8632636886872
9610	14.5126052538011
9617	11.4608784087218
9629	12.9891892552556
9651	14.4049217035432
9659	13.0272728238016
9669	11.5163196920641
9674	12.5570178707401
9675	16.3948104263879
9696	12.5061909651088
9701	11.5837209148678
9704	13.3968761873133
9718	13.8794730999233
9719	10.779918947394
9737	10.4125788157292
9739	14.478429180534
9749	11.3927504543803
9774	13.0218391331278
9776	12.4096166166338
9777	10.4668113638963
9780	13.0706610299318
9816	10.234338491545
9822	11.6324946923333
9838	9.32999637040456
9842	9.85385063097711
9848	12.1386190395298
9849	10.7140666576872
9850	10.2412512505172
9854	11.6750046031715
9862	12.1502739812829
9867	13.6325242831177
9870	12.4551566471662
9880	9.06842745485084
9888	10.8453713942587
9896	10.2895105273835
9908	10.9686550769338
9917	12.0918869351818
9924	10.5274890395434
9947	13.3014480744604
9963	18.8561808316413
9968	12.5005307742938
9979	11.8494925700823
9985	11.5040224972146
9987	15.1332837620895
9988	11.8315614235117
9989	9.39048320404113
9993	14.3655639204172
9995	14.7015604989414
10002	12.1560972617425
10003	13.0327042490215
10008	16.4508317581308
10009	12.8026005850755
10014	11.0137275213099
10016	10.0247393910494
10018	11.5837209148678
10020	15.4113220207107
10021	13.9760182830745
