DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_AdaptiveErode(Object(M01, Ch01, Tight), Ch01, 97)
2869	12.5175036684305
2886	14.8881177774564
2899	13.3120849798583
2901	9.68725386647117
2904	11.5040224972146
2912	12.0037738816878
2918	11.6081334201651
2931	11.5776097454027
2932	10.8779499338302
2944	11.9801676171864
2959	11.2929215816169
2966	12.1619177539418
2970	11.801615636633
2989	10.4600476724863
3016	10.7272694558666
3021	12.8687643362291
3030	11.5653777190129
3039	11.6871218919579
3047	11.5714953484907
3058	11.1732163825467
3061	12.8191735377552
3063	12.6524671779863
3069	11.8195922131403
3070	14.1170919780417
3072	9.37539808072033
3076	10.0950893025014
3086	11.2426747402445
3090	13.5805114102074
3096	12.4324074836148
3135	11.644656216504
3137	14.453968225101
3151	10.1788674137107
3165	13.6377146599603
3175	13.925288466736
3180	14.5369675426536
3187	12.2892711509304
3200	10.5140353739325
3205	10.9039426827971
3217	13.766838110621
3222	9.45806852141055
3225	10.473570687406
3235	13.9912013601027
3243	12.4324074836148
3272	9.16932021040923
3276	12.5231561878735
3279	14.5758625086058
3285	10.9104311943399
3300	10.9428160420404
3302	14.3557076146802
3306	11.8315614235117
3307	12.4039123567982
3314	11.355417474297
3315	11.8255783326494
3318	11.801615636633
3326	11.3179613497908
3340	11.0714081879397
3380	12.3295168250019
3383	11.801615636633
3384	12.9291170048509
3385	12.2892711509304
3392	13.864167666376
3413	13.359846251409
3435	12.4721912892465
3462	11.5101727368933
3465	10.9944333852888
3477	10.6809882624153
3482	13.7616964342099
3483	13.0814855957869
3503	10.8584145395545
3522	14.1020444427886
3543	12.3237754897313
3546	11.2803808541709
3549	11.4361515656578
3559	11.355417474297
3560	10.3238433239102
3567	10.9492815173708
3587	11.6628747249841
3591	11.3117066041626
3609	13.6998458001147
3629	12.6636492103748
3664	13.0544073518973
3667	12.7082789494503
3672	11.21746691763
3674	12.266214336717
3681	14.7783817169292
3684	10.6278486876808
3686	11.1795486110984
3687	12.8907434544408
3693	13.3704366979801
3711	12.6412752543648
3712	12.9400599750746
3727	13.512595366755
3736	13.5544301274256
3738	14.711185089497
3743	12.4380986752535
3746	12.3065354129908
3765	14.0769294728244
3786	12.1619177539418
3793	11.7052743055251
3810	12.8632636886872
3822	12.6076398725695
3824	11.6385770429148
3825	13.7616964342099
3840	9.91827896401016
3857	10.3512275718126
3867	11.8435185376532
3881	11.1351473915255
3889	12.0449735209175
3891	14.1821134720329
3897	13.2908026561288
3903	12.5907884862823
3932	11.1287898989196
3938	12.9619182000712
3943	11.2300779018459
3965	9.06842745485084
3973	13.2588151184014
3993	13.6429030621492
3996	11.3054483980934
4011	13.1246945841188
4014	13.0000816590609
4015	12.0390964903061
4045	12.2604433581164
4050	11.5592568518369
4052	11.7836116358574
4062	11.9328149906996
4075	12.6580594289458
4077	14.4735402966599
4083	13.2641517316657
4086	14.2070425007152
4100	11.0841853510929
4102	11.3491833714531
4115	10.2963862451754
4127	13.0544073518973
4129	11.4793885877956
4131	12.1967823770803
4134	12.3924959601255
4140	12.7472017938823
4148	10.7667807110102
4157	10.4465071520237
4163	12.3524554807865
4180	11.3242126407119
4185	11.6628747249841
4196	11.1922023204245
4198	13.7822516307806
4204	11.9328149906996
4205	13.3439448219476
4208	11.2237741809441
4218	15.0723661316594
4232	14.1771224060778
4251	12.9181647648464
4260	12.6076398725695
4284	12.6412752543648
4289	11.4113711431137
4311	13.7873856416239
4324	10.5073020812957
4325	11.9624323482214
4333	12.4380986752535
4366	11.4917121432367
4373	14.1771224060778
4388	12.7082789494503
4400	11.1287898989196
4405	10.473570687406
4408	11.5714953484907
4423	12.5288061571155
4432	11.8614316084459
4442	12.7749312192852
4454	13.1516281125155
4464	11.14150125646
4505	14.1020444427886
4515	11.4547017020437
4523	14.8118657126029
4524	13.7565528360358
4527	12.0977383204433
4547	12.0918869351818
4562	11.6385770429148
4566	11.5653777190129
4569	13.549207846312
4573	13.2534763563092
4576	11.4670517883284
4589	13.5230661899974
4603	11.8852737060889
4604	13.6065426999765
4606	13.2748185220761
4607	14.8357365833885
4615	13.5700849123861
4621	11.7715936708378
4624	11.1922023204245
4627	14.0869808339572
4661	12.3295168250019
4664	12.8081272853481
4673	13.2213985125264
4707	12.1152755197737
4710	12.3180314784709
4711	12.398205472504
4717	15.1799771274841
4724	11.6871218919579
4725	11.1668805632776
4732	12.0508476853832
4738	13.5230661899974
4740	11.1605411471759
4742	10.7995963333122
4744	13.0164031741628
4745	14.4882019991835
4751	12.4153182556282
4757	14.5077278867489
4760	12.5570178707401
4771	13.5544301274256
4774	10.5476373623581
4776	13.2961264306889
4782	11.9919765580694
4796	11.2300779018459
4802	12.6412752543648
4808	10.8518949265143
4813	14.6340111271724
4814	12.2604433581164
4818	14.0265646263029
4820	11.0394005806686
4823	12.9181647648464
4833	11.5347409030255
4844	14.5904213893872
4846	12.0801756617947
4863	14.0568051888068
4865	11.5531327418166
4874	13.1946074039179
4875	12.2315476230144
4882	11.4423382859186
4895	12.5005307742938
4899	10.8192379312314
4908	10.5073020812957
4951	11.1541981281087
4952	13.512595366755
4967	15.2683011205661
4973	12.0273338138383
4993	11.5653777190129
5005	13.0706610299318
5008	14.5710063157312
5026	13.2694861986949
5030	12.0155596222604
5031	12.0860327170051
5045	12.5005307742938
5046	11.8852737060889
5053	13.5335289120191
5054	11.2426747402445
5066	11.286652959662
5070	14.1020444427886
5090	11.4855520183539
5094	11.4732218462343
5114	11.6081334201651
5123	11.1351473915255
5138	13.6065426999765
5149	11.6750046031715
5160	13.6013404276778
5161	12.7860061509007
5164	12.2257602805456
5175	14.3803357124129
5178	13.2267502223236
5188	13.3757287768328
5191	11.6750046031715
5197	12.1909785307478
5210	11.0777986116683
5211	12.460837448669
5219	13.6532739515694
5220	15.2497491074926
5221	11.14150125646
5225	13.2801487043917
5228	12.8962323810061
5237	12.702708807193
5257	13.0381334116186
5269	14.7783817169292
5291	12.8687643362291
5307	12.5795416877124
5314	11.656805052585
5322	12.7082789494503
5329	14.5369675426536
5337	14.142135623731
5346	11.3304604826442
5355	12.1269528964795
5357	12.8357250921477
5360	11.2363780862977
5362	13.3704366979801
5363	11.3429458423359
5373	11.5163196920641
5376	12.9017189723546
5379	9.88969596808305
5382	10.0458960928612
5393	14.316214534037
5395	13.6791667757986
5399	13.507356911289
5425	11.7896160243417
5426	12.4551566471662
5437	12.1735503895556
5443	12.1035868768983
5453	12.0449735209175
5462	13.9709535906512
5472	10.7338647651007
5476	12.398205472504
5488	11.2426747402445
5492	9.81066334950882
5528	10.8323125437739
5532	11.1160640057932
5549	14.5807170840972
5560	16.041347847495
5567	12.0273338138383
5591	15.3699369249104
5593	12.4324074836148
5594	10.5744420748625
5600	12.4551566471662
5605	12.879758583716
5607	11.3989607303685
5608	11.650732218074
5613	11.7836116358574
5622	11.7896160243417
5623	10.8323125437739
5636	11.1351473915255
5637	13.9303697617297
5642	14.5952711224077
5648	12.4778643353844
5681	12.9345896472144
5687	12.6076398725695
5692	11.0586162620182
5700	12.769390151482
5702	10.9751053304033
5743	11.3989607303685
5766	13.8539546501345
5772	12.7804698847174
5800	12.752752502525
5802	12.752752502525
5805	11.2489678696152
5809	11.6689412402057
5818	12.1386190395298
5828	9.37539808072033
5829	11.4793885877956
5838	12.6468724542204
5842	12.6468724542204
5877	11.4361515656578
5881	10.8323125437739
5893	13.8283891095266
5896	12.5570178707401
5905	11.7475208569511
5935	11.2426747402445
5948	13.7101736159804
5956	9.91827896401016
5974	13.6325242831177
5978	11.4485216629092
5987	11.9268826935441
5990	12.4096166166338
5991	11.4113711431137
6007	11.1160640057932
6014	14.1871027821158
6015	13.5387572409419
6016	12.0273338138383
6021	13.1246945841188
6032	11.4175712908915
6035	10.8388439357112
6036	11.3803197355073
6045	14.0618389598504
6050	14.8738502918816
6054	13.7050106809015
6056	10.3717183095936
6061	10.554344922567
6066	11.4732218462343
6068	11.3989607303685
6079	11.7294338241193
6081	13.359846251409
6083	11.3678754237093
6090	14.5077278867489
6115	12.0155596222604
6117	13.3174002465823
6121	11.9565147459062
6123	12.4494732534653
6124	15.3192033112693
6127	12.4380986752535
6128	13.4706306835289
6140	13.0868945212179
6146	13.3439448219476
6149	9.04498469063305
6165	12.5513806009293
6166	12.8522553309252
6192	13.864167666376
6203	9.20783075455502
6215	12.6132519983193
6217	11.6931758275578
6219	13.1354746225556
6276	12.3295168250019
6279	11.9801676171864
6291	14.1471390329176
6301	13.5282985624857
6306	14.725610180483
6321	12.6244687653188
6324	12.068453023748
6326	10.8584145395545
6334	11.6750046031715
6340	14.2070425007152
6376	12.1909785307478
6378	13.04898496024
6399	13.322713392713
6409	11.656805052585
6413	11.1287898989196
6427	12.6188616281267
6433	14.3260980109022
6437	11.3491833714531
6440	12.3753516181004
6442	11.3429458423359
6444	11.6081334201651
6449	12.7804698847174
6465	13.0814855957869
6487	13.7925177414263
6505	12.3237754897313
6510	13.2801487043917
6513	10.9879944779223
6521	14.4000078634877
6526	12.9126851613062
6529	9.34515478230116
6532	10.2274210602095
6537	13.2213985125264
6541	11.2237741809441
6546	9.67263158814893
6550	11.8971768374708
6553	12.0625874326245
6555	13.3333333333333
6558	10.7733518319826
6565	12.5005307742938
6581	11.7354659324245
6584	10.1579876636958
6607	13.8437340993888
6620	11.1795486110984
6630	13.0218391331278
6631	11.8614316084459
6635	13.3386401328801
6643	13.5961361648404
6655	13.0327042490215
6666	13.6013404276778
6670	11.4113711431137
6672	10.7338647651007
6674	14.4196531766653
6682	10.8061474994187
6683	12.460837448669
6689	11.6203204402356
6693	14.1671349991277
6699	12.1909785307478
6702	11.0650140735236
6706	11.7655800849175
6709	10.4938225349106
6712	12.1269528964795
6718	12.7305351467976
6725	11.0201513932596
6728	11.5224633679836
6731	10.5744420748625
6748	13.7256507689228
6760	10.7272694558666
6762	13.2908026561288
6768	13.2534763563092
6772	11.9683470246512
6795	9.35272477526567
6798	13.1946074039179
6806	10.0176772278685
6828	13.8845711618399
6845	14.3260980109022
6887	11.4855520183539
6891	10.1788674137107
6905	12.6356755751291
6909	11.656805052585
6925	13.507356911289
6934	11.2552574803217
6956	11.4051676247737
6963	13.3651425236692
6967	13.6169412820827
6974	11.2741052593296
6977	11.9860735419312
6987	9.09959052763918
7006	11.7475208569511
7009	13.386306658104
7010	11.5592568518369
7012	11.1858772550307
7014	13.5700849123861
7019	13.2427923752448
7046	13.4916293411448
7054	11.2111561059251
7078	12.0449735209175
7082	14.0719010999286
7087	13.9405267953517
7088	10.8974503078941
7096	10.4397303059313
7099	11.5531327418166
7101	14.0568051888068
7106	13.4548601836632
7110	11.1033235271016
7112	12.0273338138383
7131	12.1560972617425
7134	10.123092377939
7158	13.9557484851951
7169	12.9181647648464
7175	13.7873856416239
7180	12.674821377709
7186	12.752752502525
7195	13.0544073518973
7200	11.2803808541709
7201	12.8357250921477
7210	12.7249747468177
7220	14.6291742368974
7247	12.0625874326245
7248	11.0969478024719
7255	11.7655800849175
7267	13.8437340993888
7269	11.4732218462343
7275	14.251804867014
7287	11.8136030603802
7295	13.0109649440637
7301	14.276612204965
7305	14.711185089497
7310	11.9624323482214
7317	11.3678754237093
7322	13.3968761873133
7333	11.8076108697535
7335	12.3924959601255
7341	12.7416486671566
7347	11.8733586417342
7348	11.7836116358574
7364	12.266214336717
7365	13.0706610299318
7371	12.426713685522
7373	11.2237741809441
7380	13.5439835515944
7384	11.7655800849175
7391	12.7082789494503
7399	10.8584145395545
7413	10.4329490578589
7417	11.5347409030255
7453	11.9268826935441
7456	11.5224633679836
7461	13.6117429840189
7464	12.0801756617947
7485	14.1821134720329
7515	12.5288061571155
7538	14.5320983522498
7540	15.263665231247
7545	13.2160446356061
7599	12.8577606879269
7605	11.2237741809441
7610	14.276612204965
7658	14.7352190625368
7719	13.6221375964417
7720	10.4870762645026
7723	11.9801676171864
7724	13.2908026561288
7731	11.3179613497908
7747	10.8974503078941
7752	14.1321234910609
7757	11.7715936708378
7772	11.3803197355073
7784	11.1795486110984
7788	12.7749312192852
7790	12.8522553309252
7804	10.4668113638963
7809	11.1795486110984
7813	13.4127148641991
7816	10.9751053304033
7830	13.04898496024
7855	11.7113188575962
7858	13.5282985624857
7872	12.340991482511
7874	12.0096681977227
7892	13.6377146599603
7906	15.0770608416726
7913	14.0114198697258
7932	12.1386190395298
7934	14.142135623731
7936	10.9104311943399
7939	13.4338040515379
7990	10.3375445155051
7991	12.9291170048509
8025	11.21746691763
8031	12.6076398725695
8032	11.147851499926
8034	12.846747614653
8041	11.2929215816169
8045	11.8315614235117
8055	11.8673966234614
8066	14.2170018727765
8070	10.6478071065522
8071	12.8577606879269
8084	14.2170018727765
8085	9.43559387137826
8092	11.8614316084459
8100	11.5286037698946
8112	12.1327873701856
8119	10.0317965826246
8129	12.0332165893496
8135	10.9751053304033
8146	11.2929215816169
8173	12.6132519983193
8177	11.2489678696152
8178	13.3704366979801
8182	12.0743157654218
8187	14.7927412814993
8189	12.669236525542
8205	12.1386190395298
8207	11.1351473915255
8214	13.4338040515379
8229	11.997876669894
8236	10.7995963333122
8241	13.5021164234443
8249	12.0332165893496
8258	15.1986143071581
8294	13.9810811407965
8300	11.8255783326494
8303	13.8947616741562
8307	14.453968225101
8312	13.5387572409419
8313	10.7995963333122
8315	13.2053303698517
8324	12.0332165893496
8331	9.67994548831545
8349	13.2267502223236
8361	13.0868945212179
8365	12.2083817923286
8367	10.1997044210118
8368	13.5335289120191
8384	11.1668805632776
8386	13.0868945212179
8388	10.405779873564
8389	13.6169412820827
8397	14.1070620712849
8412	12.0977383204433
8416	13.0435603144183
8427	12.4437872640143
8444	10.6478071065522
8446	12.9400599750746
8449	11.0777986116683
8460	13.1731352865108
8474	11.0329879164153
8487	12.1152755197737
8492	10.7140666576872
8508	13.2053303698517
8518	13.2427923752448
8523	10.7667807110102
8527	10.8844539403508
8536	11.4051676247737
8544	12.769390151482
8562	11.8255783326494
8580	13.2641517316657
8593	11.2615435782596
8607	12.7138466513382
8612	12.6356755751291
8613	13.6221375964417
8631	14.8690914210857
8636	13.7359591825193
8640	9.76728511190204
8641	10.6610919615088
8642	14.1070620712849
8665	12.4551566471662
8666	12.3524554807865
8671	13.8079025958929
8673	11.6931758275578
8681	14.807086920508
8682	13.673992133368
8684	10.9298736175919
8685	11.0650140735236
8686	13.6065426999765
8687	12.1677354618822
8696	10.6677281849722
8699	10.3306961911261
8717	13.4653759024889
8741	14.4000078634877
8742	11.3429458423359
8766	12.5795416877124
8794	10.9233966548794
8809	11.33670488129
8824	13.1193012431949
8825	13.4916293411448
8844	12.5626526109253
8849	12.6971362213547
8863	13.6532739515694
8867	10.3443883060697
8871	13.0544073518973
8876	12.6636492103748
8908	14.2368997157857
8911	11.8136030603802
8919	9.86103012237109
8927	10.2481593465814
8928	11.7836116358574
8937	13.9658870615306
8954	11.8136030603802
8964	13.689510192608
9003	14.0970250283413
9028	11.2929215816169
9032	10.0176772278685
9046	12.5118485953303
9057	13.4968739008535
9062	12.3696315569591
9070	11.5224633679836
9074	12.6580594289458
9077	12.2835110047733
9099	11.8255783326494
9114	13.1031079007841
9121	11.1668805632776
9156	10.7536264230062
9159	9.14613605141061
9163	11.6324946923333
9171	12.4551566471662
9185	12.179362540944
9198	13.0923012120171
9209	13.4601190700018
9212	13.1785065957193
9217	12.2835110047733
9220	15.0159151238401
9235	9.62863151957973
9240	12.5344535796052
9245	13.512595366755
9270	12.9782877096881
9276	13.5387572409419
9278	14.7544180531716
9316	13.6325242831177
9327	10.6278486876808
9328	10.69423189833
9333	12.1327873701856
9351	11.8912267611609
9382	13.5335289120191
9389	12.3639088494787
9397	11.4051676247737
9398	12.6356755751291
9408	13.6429030621492
9416	13.0272728238016
9417	13.4968739008535
9436	13.7925177414263
9466	10.3375445155051
9484	11.7956173563793
9495	11.5714953484907
9505	11.5776097454027
9523	10.5274890395434
9539	10.0458960928612
9546	14.2269542729263
9555	11.4051676247737
9558	11.9328149906996
9561	12.6132519983193
9585	13.097705670952
9588	13.1139056841581
9630	12.068453023748
9641	12.121115614362
9655	11.1922023204245
9659	12.2546696618423
9677	13.3545478787036
9687	13.9658870615306
9691	11.5714953484907
9693	12.7472017938823
9709	11.0265715227836
9723	10.9944333852888
9733	12.0625874326245
9734	11.6871218919579
9750	10.9363467443765
9777	12.0743157654218
9779	14.6436801147665
9780	11.7836116358574
9804	11.8255783326494
9812	14.1821134720329
9821	14.0618389598504
9829	9.93253961690214
9834	11.6871218919579
9840	13.3280244207863
9842	13.3386401328801
9856	10.4261633992172
9857	11.8793176677765
9874	12.8907434544408
9879	12.5739145160206
9889	10.8323125437739
9903	12.8742626335687
9907	10.1858178190366
9910	10.6610919615088
9920	10.890954062722
9927	12.5739145160206
9941	13.5805114102074
9942	11.0841853510929
9961	13.1570082019664
9968	14.1621386544126
9969	12.5061909651088
9971	13.7514073139422
9972	11.75956342378
9982	11.1985238133434
9983	12.5457407980829
9991	13.6013404276778
10000	9.00577781039905
10004	12.5344535796052
10009	11.5347409030255
10017	14.5855700438202
10020	10.8323125437739
10026	12.8632636886872
10037	11.14150125646
10049	11.9801676171864
10050	11.5163196920641
10069	13.5752991623048
10083	13.8386209933605
10087	11.1096955927779
10092	11.2363780862977
10116	12.6188616281267
10123	12.8577606879269
10131	12.1327873701856
10138	11.0137275213099
10152	13.766838110621
10164	13.5021164234443
10167	12.2257602805456
10169	12.8907434544408
10172	11.8076108697535
10185	13.0000816590609
10190	11.5837209148678
10200	11.2048417398337
10205	14.0366520527246
10206	12.2546696618423
10222	14.1621386544126
10226	14.4441722441553
10237	13.8896673525645
10243	13.4863827419415
10245	12.5288061571155
10248	12.6188616281267
10260	11.8554635921645
10267	12.2950285984943
10268	12.1327873701856
10281	13.2534763563092
10286	11.3054483980934
10294	10.5945011040977
10307	13.0109649440637
10316	9.33757865233082
10339	13.1516281125155
10346	12.5964081198967
10358	11.9505942133591
10359	11.21746691763
10377	11.0969478024719
10384	11.650732218074
10391	10.5207643572606
10401	14.4049217035432
10420	11.0137275213099
10424	11.650732218074
10437	10.6809882624153
10453	11.147851499926
10470	12.6915611887165
10505	13.4021578260706
10512	14.1020444427886
10516	12.3295168250019
10542	13.2588151184014
10545	11.8912267611609
10558	12.6580594289458
10563	11.4608784087218
10568	11.4423382859186
10572	11.2426747402445
10589	11.4361515656578
10592	14.2368997157857
10604	11.7113188575962
10612	13.3651425236692
10613	14.5028488794185
10621	13.5805114102074
10623	14.8548056614181
10634	13.0164031741628
10639	10.2066406369927
10640	11.7173602915072
10649	10.8323125437739
10659	12.7138466513382
10663	11.6931758275578
10666	10.116098876325
10670	14.725610180483
10674	11.6750046031715
10678	12.2604433581164
10682	11.9860735419312
10689	12.340991482511
10704	11.3989607303685
10706	12.0273338138383
10707	13.04898496024
10713	13.1246945841188
10726	12.4778643353844
10737	10.6478071065522
10749	11.5959335918653
10759	11.2237741809441
10762	13.9405267953517
10770	12.1152755197737
10772	11.8733586417342
10774	12.1444479085522
10778	11.6385770429148
10786	13.2748185220761
10790	11.4608784087218
10796	14.7496206483779
10798	11.0137275213099
10801	12.5457407980829
10810	10.3989764861917
10811	13.4548601836632
10829	11.9801676171864
10838	12.6524671779863
10840	10.9039426827971
10859	13.0868945212179
10868	13.0164031741628
10873	11.1096955927779
10875	14.0920038260348
10877	11.9860735419312
10886	13.4863827419415
10887	12.9345896472144
10892	12.8522553309252
10897	12.5626526109253
10930	11.6628747249841
10940	12.1152755197737
10941	10.6345056558798
10945	11.8494925700823
10948	10.3169859048049
10950	11.7113188575962
10972	11.4855520183539
10985	12.2373322285035
11001	11.6324946923333
11002	12.3122847874754
11022	13.2748185220761
11028	12.4153182556282
11032	12.2025834629622
11040	13.0706610299318
11046	14.0568051888068
11076	10.9944333852888
11077	11.741494941778
11082	12.1152755197737
11088	12.2431141008925
11093	13.1838757165759
11105	13.5544301274256
11110	10.8061474994187
11116	9.81787442240415
11118	12.2025834629622
11119	12.4778643353844
11120	12.6412752543648
11133	10.9686550769338
11139	13.39159246548
11141	12.9017189723546
11147	13.3492474030518
11157	12.5005307742938
11172	11.2426747402445
